Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Malaysia,MYS,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,39103672092,39270904130,41156253669,43171986198,45854370427,50199537677,53155889905,53891793193,56167449219,61312293453,64372496869,66494014068,70836366216,83624927104,90858603243,87664555576,1.01924E+11,1.11654E+11,1.19185E+11,1.33374E+11,1.44928E+11,1.50391E+11,1.57962E+11,1.68615E+11,1.86624E+11,1.81097E+11,1.70321E+11,1.84173E+11,2.01766E+11,2.19824E+11,2.38787E+11,2.60731E+11,2.84074E+11,3.13897E+11,3.42022E+11,3.76954E+11,4.19904E+11,4.50554E+11,4.10456E+11,4.31638E+11,4.7187E+11,4.70739E+11,4.99855E+11,5.40253E+11,5.84099E+11,6.3055E+11,6.74467E+11,7.43609E+11,8.08157E+11,7.69996E+11,8.21434E+11,8.79744E+11,9.19676E+11,9.5404E+11,1.01481E+12,1.05487E+12,1.09116E+12,
Malaysia,MYS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,69.51633,,,,,,,,,,,82.91537,,,,,,,,,88.68776,,,,,,,,,,93.11789,,,,,,,
Malaysia,MYS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,87.96864,,,,,,,,,,,95.56388,,,,,,,,,97.2378,,,,,,,,,,98.41871,,,,,,,
Maldives,MDV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.23990059,20.34620094,19.47924042,13.01498032,13.34757996,12.74641037,12.61970997,15.63228035,12.46061039,11.71210003,12.67912006,12.8558197,10.13891029,12.87631035,,
Maldives,MDV,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,82.29996,,,,,,,,92.23005,,,,,96.01826,,,,,96.3265,,,,,,,,,,,98.3979,,,,,,,,98.61012,,,
Maldives,MDV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,85.60898,,,,,,,,95.53619,,,,,98.19962,,,,,98.17012,,,,,98.17012,,,,,,99.30101,,,,,,,,99.26838,,,
Mali,MLI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32380962,14.49318981,14.52521038,18.28376007,17.73634911,16.28030014,,,18.0316906,16.95940971,16.50391006,18.25834084,22.40337944,16.62344933,18.22426033,,,
Mali,MLI,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,6.75612E+11,7.14747E+11,7.16802E+11,7.57893E+11,7.54551E+11,7.97802E+11,7.81184E+11,7.57995E+11,8.48472E+11,9.8121E+11,1.03777E+12,1.01485E+12,1.13024E+12,1.07492E+12,1.11348E+12,1.04843E+12,1.07615E+12,1.08552E+12,1.28961E+12,1.32332E+12,1.35538E+12,1.41848E+12,1.48656E+12,1.44892E+12,1.61749E+12,1.53013E+12,1.58529E+12,1.60493E+12,1.647E+12,1.76652E+12,1.87089E+12,2.08295E+12,2.11767E+12,2.09864E+12,2.4045E+12,2.44418E+12,2.68403E+12,2.73094E+12,2.86028E+12,3.12267E+12,3.2156E+12,3.3918E+12,3.70256E+12,3.97133E+12,4.21708E+12,4.23093E+12,4.04328E+12,4.30987E+12,4.59871E+12,4.80568E+12,
Mali,MLI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,9.43381,,,,,,,,,,,,,,,,,,,,,,19.04497,,,,,24,,,26.17655,,,,31.09975,33.56094,,,,33.06889,,
Mali,MLI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,19.64623,,,,,,,,,,,,,,,,,,,,,,24.18667,,,,,,,,38.81612,,,,44.30171,47.13698,,,,49.36653,,
Malta,MLT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.535340309,,10.55488968,,,14.51840019,13.08570957,12.34974003,15.71920967,18.89139938,15.25658035,18.75765038,,,,
Malta,MLT,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5275117685,5245882277,5434642287,5670643652,5631213924,5877404136,5998452612,6282207616,6438384545,6268165124,6599500000,6687158995,6832698774,7185293935,7880511093,8438663583,8944212022,
Malta,MLT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,86.92984,,,,,,,,,,87.8687,,,,,,,,,,92.36309,,,,,,93.30736,,,,,,
Malta,MLT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,97.86696,,,,,,,,,,96.03227,,,,,,,,,,98.26503,,,,,,98.88194,,,,,,
Marshall Islands,MHL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.54380989,,,14.8142004,22.50875092,,,,,,,,,,,,,,
Marshall Islands,MHL,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,MHL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.26508,,,,,,
Marshall Islands,MHL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.45878,,,,,,
Mauritania,MRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.175860405,,10.31029034,,13.88016987,,16.03502083,13.6826601,10.01774979,11.40536976,,,,
Mauritania,MRT,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.06962E+11,1.23643E+11,1.24498E+11,1.20572E+11,1.52161E+11,1.78425E+11,1.77444E+11,1.85134E+11,2.01885E+11,1.9741E+11,2.24245E+11,2.28502E+11,1.86155E+11,1.8195E+11,2.22815E+11,2.30652E+11,2.57011E+11,2.37545E+11,2.22145E+11,2.20677E+11,2.23927E+11,2.30131E+11,2.29773E+11,2.20215E+11,2.20743E+11,2.34159E+11,2.5742E+11,2.67564E+11,2.59313E+11,2.93882E+11,2.92747E+11,2.83922E+11,2.92947E+11,3.23001E+11,3.00668E+11,3.54048E+11,3.74704E+11,3.64992E+11,3.68982E+11,3.96358E+11,3.99712E+11,4.05839E+11,4.22338E+11,4.58289E+11,4.85863E+11,5.57646E+11,7.24812E+11,7.37898E+11,7.47101E+11,7.32585E+11,8.6106E+11,9.83901E+11,9.99292E+11,1.03735E+12,9.52735E+11,9.03543E+11,,
Mauritania,MRT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.20768,,,,,,,45.50378,,,,,,,,,,
Mauritania,MRT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.33665,,,,,,,56.12243,,,,,,,,,,
Mauritius,MUS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1949501,14.34508038,,,,,,,,16.76762962,14.31735992,11.97105026,11.51012039,15.9108696,16.2123909,15.82166004,14.13833046,12.74995041,11.95524979,11.64793015,14.57314968,13.84617043,14.96061993,14.78901005,20.90517998,19.01759911,,
Mauritius,MUS,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,65236156654,66359528078,67488721425,69050205370,60829416424,61880964360,64496555426,66888992550,69597934522,73958794868,89080304275,1.01158E+11,1.05896E+11,1.06875E+11,1.17054E+11,1.21242E+11,1.28773E+11,1.32064E+11,1.36056E+11,1.42983E+11,1.55179E+11,1.62844E+11,1.79632E+11,1.83071E+11,1.96272E+11,2.01517E+11,2.10279E+11,2.13484E+11,2.20041E+11,2.12327E+11,2.2287E+11,2.38403E+11,2.38377E+11,2.41792E+11,2.42611E+11,2.50528E+11,2.58525E+11,2.72052E+11,2.83307E+11,3.05347E+11,3.24957E+11,
Mauritius,MUS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.86866,,,,,,,,,,84.30309,,,,,,,,,,,89.24984,91.76601,91.49003,92.47476,92.7076,,
Mauritius,MUS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.19199,,,,,,,,,,94.53896,,,,,,,,,,,98.13035,,,,,,
Mexico,MEX,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.63632965,14.71502018,,23.0065403,26.33499908,,,15.78812981,16.3431797,19.77635956,20.84659958,20.97147942,22.4429493,22.20042038,22.1889801,20.74933052,20.24585915,18.80035019,18.47240067,19.4290905,19.00753975,18.66665077,16.92695045,19.07018089,,,
Mexico,MEX,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.68041E+12,1.76461E+12,1.84992E+12,2.00369E+12,2.23963E+12,2.40505E+12,2.55678E+12,2.69292E+12,2.94352E+12,3.0428E+12,3.2427E+12,3.36715E+12,3.66165E+12,3.96907E+12,4.20675E+12,4.39565E+12,4.60725E+12,4.71588E+12,5.12651E+12,5.64356E+12,6.1933E+12,6.7576E+12,6.71127E+12,6.2995E+12,6.53081E+12,6.66853E+12,6.27751E+12,6.4262E+12,6.47498E+12,6.7653E+12,7.15688E+12,7.44838E+12,7.72381E+12,7.80289E+12,8.13308E+12,7.53438E+12,8.02554E+12,8.58781E+12,8.98402E+12,9.33694E+12,9.98544E+12,9.93143E+12,9.93404E+12,1.0121E+13,1.05343E+13,1.0933E+13,1.15669E+13,1.19724E+13,1.22569E+13,1.15558E+13,1.21706E+13,1.26538E+13,1.31679E+13,1.33809E+13,1.36151E+13,1.37892E+13,1.41382E+13,
Mexico,MEX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,82.98924,,,,,,,,,,87.55615,,,,,,,,,,90.53562,,90.27465,,90.95374,91.63027,91.73452,92.79517,92.9256,93.44188,93.06894,93.51998,94.2284,93.96285,94.55588,94.47228,,
Mexico,MEX,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,91.9472,,,,,,,,,,95.41824,,,,,,,,,,96.61228,,97.60458,,97.56444,97.63584,97.89566,98.15609,98.3823,98.52466,98.43452,98.46177,98.87542,98.5645,99.00004,98.94471,,
"Micronesia, Fed. Sts.",FSM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.78497982,9.965120316,,,,,,,,,,,,,,,20.6683197,,
"Micronesia, Fed. Sts.",FSM,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3399601,,,14.12242031,12.92393017,16.42476082,17.88434029,16.19259071,19.45202065,19.29664993,18.60881996,19.4169693,19.85008049,20.99263,22.26700974,21.9158802,20.74197006,,18.76510048,,,
Moldova,MDA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16775912330,16591038968,17674825120,16951353237,15598307043,16167624755,16881069507,17867556261,18713501003,19264306573,20158596044,20522851475,21341454553,21310040380,20338154682,21505487129,21693123470,21264678343,23026796203,23971278403,23905299783,24978570908,
Moldova,MDA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.37755,,,,,,,,,,,96.6538,,,,,,,,,,,,99.13831,,,,,
Moldova,MDA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.72935,,,,,,,,,,,99.52508,,,,,,,,,,,,99.45616,,,,,
Monaco,MCO,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.134119987,5.484159946,,,5.163430214,,,5.767749786,5.842339993,6.401110172,6.489769936,5.071700096,6.327899933,,,,5.92595005,,,,,6.598810196,6.363220215,8.076169968,8.87594986,7.059219837,5.008860111,,,
Monaco,MCO,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monaco,MCO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monaco,MCO,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.80766964,15.17901039,15.25156021,16.07476997,,20.31151009,,13.57351017,,,13.28645039,,14.51142025,14.71113968,12.1508503,,,,,,
Mongolia,MNG,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.75659E+12,1.18956E+13,1.33204E+13,1.42693E+13,1.54398E+13,1.56864E+13,1.66285E+13,
Mongolia,MNG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.76885,,,,,,,,,,98.257,,,,,,,
Mongolia,MNG,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.71012,,,,,,,,,,98.46025,,,,,,,
Montenegro,MNE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065699000,,,,,,,1470812543,1587148180,1504138452,1554439799,1597261769,1544348999,1616130520,1654529499,1731642362,1788216317,
Montenegro,MNE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,89.6353,,,,,,,,,,93.46274,,,,,,,,,,,,97.77346,,,,,,,,98.44221,,,,,,
Montenegro,MNE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,98.73014,,,,,,,,,,99.14586,,,,,,,,,,,,99.41027,,,,,,,,99.21182,,,,,,
Morocco,MAR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.89277077,,20.46423912,,20.47270966,,,25.21153069,25.76847076,,,,,,,,,17.47064018,17.29528999,,,,,,,,
Morocco,MAR,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,92746376394,1.00931E+11,1.11776E+11,1.21625E+11,1.26547E+11,1.3313E+11,1.34741E+11,1.38148E+11,1.57812E+11,1.721E+11,1.82714E+11,1.96458E+11,1.9809E+11,2.10314E+11,2.20047E+11,2.13882E+11,2.2916E+11,2.34218E+11,2.48535E+11,2.658E+11,2.90699E+11,2.94864E+11,3.33549E+11,3.36714E+11,3.42961E+11,3.69686E+11,3.63997E+11,3.57247E+11,3.85662E+11,3.82623E+11,4.27344E+11,4.26193E+11,4.56397E+11,4.61746E+11,4.62695E+11,4.93394E+11,5.12261E+11,5.48643E+11,5.69912E+11,5.8207E+11,6.21695E+11,6.4753E+11,6.99327E+11,7.24876E+11,7.48327E+11,7.82923E+11,8.02349E+11,8.37974E+11,8.62474E+11,9.15497E+11,9.38302E+11,
Morocco,MAR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,30.2578,,,,,,,,,,,,41.59411,,,,,,,,,,52.30626,,,,55.14792,56.08367,,67.08416,69.42539,,,,,
Morocco,MAR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,44.13794,,,,,,,,,,,,58.43489,,,,,,,,,,70.45759,,,,77.86296,79.47369,,81.51007,91.22096,,,,,
Mozambique,MOZ,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.05375004,16.92332077,,,,,18.00153923,22.7181797,18.55003929,,,,,,19.76724052,19.03288078,,,,
Mozambique,MOZ,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,80700102804,83591541613,76497358939,63478686544,58545396487,58669301031,57215950731,65259464002,70071343499,74455713551,74957982486,77070237880,71615322453,77503056350,83205755440,84459418335,1.06369E+11,1.17947E+11,1.32056E+11,1.42649E+11,1.4362E+11,1.60748E+11,1.75138E+11,1.86477E+11,2.00493E+11,2.22284E+11,2.45148E+11,2.64688E+11,2.86418E+11,3.0027E+11,3.14854E+11,3.32427E+11,3.52622E+11,3.89921E+11,4.29362E+11,4.68037E+11,4.97988E+11,
Mozambique,MOZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,26.99771,,,,,,,,,,,,,,,,,38.70788,,,,,,48.15884,,,,,,50.58381,,,,,,,,
Mozambique,MOZ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,43.64436,,,,,,,,,,,,,,,,,46.97,,,,,,61.89289,,,,,,67.14964,,,,,,,,
Myanmar,MMR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,78.57041,,,,,,,,,,,,,,,,,89.94176,,,,,,,,,,,,,,,,75.5512,
Myanmar,MMR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,84.89707,,,,,,,,,,,,,,,,,94.58631,,,,,,,,,,,,,,,,84.75116,
Namibia,NAM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.04277039,21.92506027,22.77570915,21.83686066,20.32821083,,,21.6029892,,25.07234955,,26.19325066,,,,,,,
Namibia,NAM,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,31942562332,30109363124,29409075292,28920290963,29006923586,30923132452,30676320945,31006852058,33341297505,34091006525,33639333194,33117286676,35385664665,33414501827,35778755394,35823833943,38424346399,40796901805,43046549892,44323393908,47036141552,49673478192,51973783688,50911389051,57097446861,60598980056,67234601552,73185962355,79376809072,79465853878,82599109946,88053335165,95596213084,1.01823E+11,1.08645E+11,1.15979E+11,1.19062E+11,
Namibia,NAM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.81658,,,,,,,,,,84.94426,,,,,,76.48659,,,,88.27463,,,,,,
Namibia,NAM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.11243,,,,,,,,,,92.42438,,,,,,87.09541,,,,94.41944,,,,,,
Nauru,NRU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,NRU,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,NRU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,NRU,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.11359024,21.61894035,20.42634964,21.30217934,21.60618019,22.2768898,25.48504066,21.12866974,22.11482048,19.84753036,16.02482986,17.97686005,17.43849945,18.18984985,18.28129005,17.10791016,,
Nepal,NPL,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.41518E+11,4.43137E+11,4.55204E+11,4.75795E+11,4.89953E+11,5.02289E+11,5.187E+11,5.52254E+11,5.78157E+11,6.11055E+11,6.32402E+11,6.70995E+11,6.97513E+11,7.39939E+11,7.66419E+11,7.71403E+11,
Nepal,NPL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,20.57367,,,,,,,,,,32.97559,,,,,,,,,,48.60897,,,,,,,,,,59.62725,,,,,,
Nepal,NPL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,30.03845,,,,,,,,,,49.60372,,,,,,,,,,70.05362,,,,,,,,,,84.75715,,,,,,
Netherlands,NLD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,11.86935997,11.24707985,10.40229034,9.767700195,10.56039047,10.8004303,11.2650404,10.53046989,,10.96805954,10.71916962,,9.4874897,9.494959831,9.719510078,8.866609573,,10.42632008,10.48554993,11.07563019,11.01714039,11.09920025,11.40470982,11.72140026,12.19349003,11.83043957,11.62495995,11.69202042,11.41065025,11.54292965,11.76500988,11.62662029,12.08611012,11.97317028,,,
Netherlands,NLD,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.41068E+11,1.41535E+11,1.51454E+11,1.57304E+11,1.70338E+11,1.8515E+11,1.90209E+11,2.00616E+11,2.14655E+11,2.27934E+11,2.42118E+11,2.52295E+11,2.62909E+11,2.7746E+11,2.82337E+11,2.82676E+11,2.95453E+11,3.03155E+11,3.11725E+11,3.15532E+11,3.17705E+11,3.17044E+11,3.13891E+11,3.19917E+11,3.30741E+11,3.37724E+11,3.47878E+11,3.51239E+11,3.62937E+11,3.78563E+11,3.94351E+11,4.04121E+11,4.10096E+11,4.14868E+11,4.27294E+11,4.41155E+11,4.56687E+11,4.78718E+11,5.03129E+11,5.27303E+11,5.48826E+11,5.64554E+11,5.67503E+11,5.70171E+11,5.80439E+11,5.9447E+11,6.16326E+11,6.38595E+11,6.48389E+11,6.27284E+11,6.31512E+11,6.34779E+11,6.26316E+11,6.26769E+11,6.34773E+11,6.55602E+11,6.73532E+11,
Netherlands,NLD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,9.08491993,8.974220276,9.844479561,10.75667953,11.24155998,,,,,15.61209965,15.52422047,17.85338974,17.50864983,,17.99747086,,18.53027916,18.59804916,18.58357048,18.85660934,18.02876091,16.81502914,16.61694908,15.61095047,17.01477051,16.93086052,17.0001297,19.68997002,18.35821915,18.04804039,17.99121094,,
